1000,10,100,19,0.0969492,-O2 -ftree-vectorize,50
1000,10,100,20,0.0982585,-O2 -ftree-vectorize,50
1000,10,100,21,0.097241,-O2 -ftree-vectorize,50
1000,10,100,22,0.0967637,-O2 -ftree-vectorize,50
1000,10,100,23,0.0972332,-O2 -ftree-vectorize,50
1000,10,100,24,0.0971376,-O2 -ftree-vectorize,50
1000,10,100,25,0.0985728,-O2 -ftree-vectorize,50
1000,10,100,26,0.0968558,-O2 -ftree-vectorize,50
1000,10,100,27,0.104249,-O2 -ftree-vectorize,50
1000,10,100,28,0.10799,-O2 -ftree-vectorize,50
1000,10,100,29,0.102606,-O2 -ftree-vectorize,50
1000,10,100,30,0.0978202,-O2 -ftree-vectorize,50
1000,10,100,31,0.0968692,-O2 -ftree-vectorize,50
1000,10,100,32,0.0973689,-O2 -ftree-vectorize,50
1000,10,100,33,0.0974021,-O2 -ftree-vectorize,50
1000,10,100,34,0.0979505,-O2 -ftree-vectorize,50
1000,10,100,35,0.0966662,-O2 -ftree-vectorize,50
1000,10,100,36,0.0975722,-O2 -ftree-vectorize,50
1000,10,100,37,0.0971311,-O2 -ftree-vectorize,50
1000,10,100,38,0.097551,-O2 -ftree-vectorize,50
1000,10,100,39,0.0971044,-O2 -ftree-vectorize,50
1000,10,100,40,0.0973896,-O2 -ftree-vectorize,50
1000,10,100,41,0.0978353,-O2 -ftree-vectorize,50
1000,10,100,42,0.096753,-O2 -ftree-vectorize,50
1000,10,100,43,0.0971762,-O2 -ftree-vectorize,50
1000,10,100,44,0.0990199,-O2 -ftree-vectorize,50
1000,10,100,45,0.110893,-O2 -ftree-vectorize,50
1000,10,100,46,0.100402,-O2 -ftree-vectorize,50
1000,10,100,47,0.0980842,-O2 -ftree-vectorize,50
1000,10,100,48,0.0984155,-O2 -ftree-vectorize,50
1000,10,100,49,0.102495,-O2 -ftree-vectorize,50
2000,10,100,0,0.370309,-O2 -ftree-vectorize,50
2000,10,100,1,0.354323,-O2 -ftree-vectorize,50
2000,10,100,2,0.354453,-O2 -ftree-vectorize,50
2000,10,100,3,0.353184,-O2 -ftree-vectorize,50
2000,10,100,4,0.351664,-O2 -ftree-vectorize,50
2000,10,100,5,0.350008,-O2 -ftree-vectorize,50
2000,10,100,6,0.350826,-O2 -ftree-vectorize,50
2000,10,100,7,0.351023,-O2 -ftree-vectorize,50
2000,10,100,8,0.352158,-O2 -ftree-vectorize,50
2000,10,100,9,0.351958,-O2 -ftree-vectorize,50
2000,10,100,10,0.348723,-O2 -ftree-vectorize,50
2000,10,100,11,0.352838,-O2 -ftree-vectorize,50
